fdc_id,brand_owner,gtin_upc,ingredients,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,modified_date,available_date,market_country,discontinued_date
913088,FEEL GOOD FOODS,5.82203E+12,"cooked scrambled eggs (whole eggs, milk, corn starch, sea salt, pepper), water, sharp cheddar cheese (pasteurized milk, cultures, salt, enzymes, annatto [color]), rice flour, eggs, tapioca starch, rice starch, uncured bacon: no nitrites or nitrates added except those naturally occurring in celery powder and sea salt (pork, sea salt, cane sugar, celery powder, spices), potatoes, brown rice flour, nonfat milk, palm oil, contains less than 2% of: canola oil, salt, corn starch, xanthan gum, guar gum, black pepper.",112,g,1 pocket,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
913496,Feel Good Foods I LLC,8.99039E+11,"cooked scrambled eggs (whole eggs, milk, corn starch, sea salt, pepper), water, rice flour, tapioca starch, rice starch, tomato paste (tomatoes), black beans, monterey jack cheese (pasteurized milk, cultures, salt, enzymes), eggs, brown rice flour, corn, nonfat milk, onions, palm oil, jalapenos, contains less than 2% of: cilantro, garlic, spices, vinegar, salt, canola oil, corn starch, xanthan gum.",112,g,1 pocket,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
913526,Feel Good Foods I LLC,8.99039E+11,"cooked scrambled eggs (whole eggs, milk, corn starch, sea salt, pepper), water, rice flour, eggs, chorizo (chicken, red wine vinegar, spices, salt, granulated garlic, paprika, lemon juice), sharp cheddar cheese (pasteurized milk, cultures, salt, enzymes, annatto [color]), potatoes, tapioca starch, rice starch, brown rice flour, nonfat milk, palm oil, contains less than 2% of: canola oil, salt, paprika, corn starch, xanthan gum, guar gum, black pepper.",112,g,1 pocket,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
913638,"Gabriel Investment Holdings, LLC",80618416134,"flatbread (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, bread base [wheat gluten, tapioca starch, oat fiber, wheat protein isolate, sunflower oil, whole wheat flour, sea salt, sesame flour, 2% or less of: calcium sulfate, enzymes], contains less than 2% of: raw sugar, yeast, sea salt, sunflower oil, olive oil, natural mold inhibitor [cultured wheat flour, vinegar], sodium bicarbonate, fumaric acid, calcium sulfate, ascorbic acid, enzymes), cage-free** eggs (eggs, whole milk, non-gmo corn starch, sea salt, white pepper), organic salsa (organic diced tomatoes [organic tomatoes, organic tomato juice, sea salt, naturally derived citric acid, calcium chloride], organic diced onions, organic jalapeno peppers, organic vinegar, organic lime juice, organic scallions, organic cilantro, organic corn starch, sea salt, organic garlic powder, organic cumin, organic black pepper, organic coriander, organic chili powder), uncured smoked bacon* (pork, water, sea salt, sugar, celery powder), organic roasted russet potatoes (organic potatoes with organic olive oil), monterey jack cheese (pasteurized cultured milk, salt, enzymes), white cheddar cheese (pasteurized cultured milk, salt, enzymes), organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil), organic scallions, organic corn starch, organic jalapenos, sea salt, black pepper.",125,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
913876,"Gabriel Investment Holdings, LLC",80618415090,"organic wheat flour tortilla (organic wheat flour, water, organic whole wheat flour, organic palm oil, organic cane sugar, baking powder, sea salt, organic guar gum, organic wheat gluten, organic wheat starch), organic eggs (organic whole eggs and citric acid), organic salsa (organic diced tomatoes, organic white onions, organic jalapeno peppers, organic distilled white vinegar, organic lime juice, organic scallions, organic cilantro, organic corn starch, sea salt, organic garlic powder, organic cumin, organic black pepper, organic coriander, organic chili pepper), organic russet potatoes (organic potatoes with organic olive oil), organic white cheddar cheese (pasteurized organic milk, cheese cultures, salt, enzymes), organic white kidney beans, organic red peppers, organic green peppers, organic monterey jack cheese (pasteurized organic milk, cheese cultures, salt, microbial enzymes), organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil) organic jalapenos, organic onions, organic corn starch.",142,g,5 onz,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
914160,"Gabriel Investment Holdings, LLC",80618416158,"flatbread (enriched wheat flour [wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid], water, bread base [wheat gluten, tapioca starch, oat fiber, wheat protein isolate, sunflower oil, whole wheat flour, sea salt, sesame flour, 2% or less of: calcium sulfate, enzymes], contains less than 2% of: raw sugar, yeast, sea salt, sunflower oil, olive oil, natural mold inhibitor [cultured wheat flour, vinegar], sodium bicarbonate, fumaric acid, calcium sulfate, ascorbic acid, enzymes), cage-free* eggs (eggs, whole milk, non-gmo corn starch, sea salt, white pepper), organic diced tomatoes (organic tomatoes, organic tomato juice, sea salt, naturally derived citric acid, calcium chloride), organic roasted russet potatoes (organic potatoes with organic olive oil), white cheddar cheese (pasteurized cultured milk, salt, enzymes), hatch green chile, organic black beans, monterey jack cheese (pasteurized cultured milk, salt, enzymes), organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil), organic red peppers, organic onions, organic corn starch, organic cumin, organic chili powder (organic chili pepper, organic spices, salt, organic garlic powder).",125,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
914230,"Gabriel Investment Holdings, LLC",80618415106,"organic flour tortilla (organic wheat flour, water, organic whole wheat flour, organic palm oil, organic cane sugar, baking powder, sea salt, organic guar gum, organic wheat gluten, organic wheat starch), organic eggs (organic whole eggs and citric acid), organic roasted russet potato (organic potatoes with organic olive oil), organic white cheddar cheese (pasteurized organic milk, cheese cultures, salt, enzymes), organic salsa (organic diced tomatoes, organic white onions, organic jalapeno peppers, organic distilled white vinegar, organic lime juice, organic scallions, organic cilantro, organic corn starch, sea salt, organic garlic powder, organic cumin, organic black pepper, organic coriander, organic chili pepper), organic chopped spinach, organic white cheddar cheese sauce (water, organic corn starch, salt, organic cane sugar, organic natural cheddar cheese flavor, and 2% or less organic canola oil), organic corn starch.",142,g,5 onz,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
915380,Wakefern Food Corporation,41190408924,"biscuit: enriched bleached wheat flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme), water, butter flavored shortening flake (palm oil, natural butter flavor and soy lecithin), buttermilk blend (sweet whey, calcium sulfate, buttermilk, adipic acid), shortening (palm oil, soy lecithin, artificial butter flavor and beta carotene), sodium aluminum phosphate, dextrose, sodium bicarbonate, salt, calcium propionate (preservative), methylcellulose. fully cooked egg patty: whole eggs, whey, soybean oil, nonfat milk, contains 2% or less of: modified food starch, salt, xanthan gum, citric acid, natural butter flavor. pasteurized process american cheese: cheddar cheese (pasteurized milk, cheese culture, salt, enzymes), water, sodium citrate, milkfat, salt, sodium phosphate, sorbic acid (preservative), apo-carotenal (color), soy lecithin (non-sticking agent). fully cooked bacon (smoke flavoring added): bacon cured with: water, sugar, salt, smoke flavoring, sodium phosphate, sodium erythorbate, sodium nitrite.",105,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
915478,"Julian's Recipe, LLC.",8.58644E+11,"cauliflower waffle: cauliflower, water, high oleic sunflower oil, cage free whole egg (citric acid), tigernut flour, tapioca starch, faba bean protein, cane sugar, coconut flour, buttermilk powder, non-fat dry milk, leavening (monocalcium phosphate, sodium bicarbonate), salt, natural vanilla flavor wonf, xanthan gum. cage free egg white: egg whites, corn starch, salt, xantham gum, citric acid, pepper. smoked gouda cheese: pasteurized milk, cheese cultures, salt, enzymes, natural color & flavors.",113,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
918174,The Perfect Bite Company,8.13341E+11,"custard (egg, ricotta cheese [pasteurized cheese whey, vinegar, salt, carrageenan], corn starch), gruyere cheese (cultured pasteurized milk, salt, enzymes), uncured smoked ham no nitrates or nitrites added except for those naturally occurring in sea salt and celery powder (ham, water, evaporated cane sugar, contains 2% or less sea salt, celery powder, natural smoke), spinach, canola oil, chives, corn starch, garlic powder, ground nutmeg, cayenne pepper.",77,g,2 pieces,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
918456,"Dr. Praeger's Sensible Foods, Inc.",80868002804,"whole grain rolled oats, water, quinoa, apples, maple syrup, expeller pressed canola oil, oat fiber, vanilla extract, amaranth flour, teff flour, flaxseed meal, cinnamon, milled chia seeds, sea salt",50,g,2 pieces,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
918458,"Dr. Praeger's Sensible Foods, Inc.",80868002828,"whole grain rolled oats, water, quinoa, apples, expeller pressed canola oil, chocolate chips* (sugar, unsweetened chocolate, cocoa butter), maple syrup, oat fiber, vanilla extract, amaranth flour, teff flour, flaxseed meal, cinnamon, milled chia seed, sea salt",50,g,2 pieces,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
919328,Kansas Department of Agriculture,8.12711E+11,"thai jasmine rice blend, corn, lime juice crystals, yuzu mayo, local eggs, local chorizo, queso fresco, chipotle chili powder, chopped cilantro, local blue corn tortillas",0,g,0 grm,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Thu Sep 06 00:00:00 EDT 2018,Thu May 28 00:00:00 EDT 2020,United States,
920086,The Hillshire Brands Company,77900000416,"pre-cooked scrambled eggs [whole eggs, skim milk, soybean oil, modified corn starch, xanthan gum, liquid pepper extract, salt, citric acid, artificial butter flavor (soybean oil, butter, lipolyzed butter fat, flavors and artificial flavors)], diced potatoes [potatoes, soybean oil, maltodextrin, salt, dextrose, tetrasodium pyrophosphate and disodium dihydrogen pyrophosphate (to maintain natural color)], vegetable blend (onions, green and red bell peppers), shredded cheddar cheese [pasteurized milk, cheese cultures, salt, enzymes, annatto (vegetable color), powdered cellulose (to prevent caking), natamycin (a natural mold inhibitor)], cooked turkey sausage crumbles, caramel color added, bht and citric acid added to help protect flavor (ground turkey, seasoning [salt, dextrose, sugar, spices, bht, citric acid], caramel color), portabella mushrooms, water.",198,g,1 bowl,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
923142,"Sandwich Bros. of Wisconsin, LLC",77507040907,"egg white cheese patty (egg whites, pasteurized process cheddar cheese [cheddar cheese {pasteurized milk, cheese culture, salt, enzymes, annatto (vegetable color)}, water, cream, sodium phosphate, salt, apo-carotenal {color}, enzymes], corn starch, water, salt, xanthan gum), fully cooked turkey sausage patty (turkey, water, potato starch, salt, dextrose, sugar, spices), pocket bread (wheat flour (wheat flour, malted barley flour], water, sunflower oil [tocopherols and rosemary extract for freshness], sugar, salt, bakers yeast extract).",85,g,1 sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Sun Apr 26 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
924456,"The Miso Brothers, Inc.",8.55099E+11,"tortilla: (enriched wheat flour [niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], coconut oil, sugar, less than 2% of: leavening [monocalcium phosphate, sodium bicarbonate, cornstarch], sea salt, mono and diglycerides, cellulose, maltodextrin, yeast), tofu scramble: (tofu [water, organic soybeans, calcium sulfate, calcium chloride], seasoning [maltodextrin, salt, yeast extract, rice flour, natural flavors, soy sauce {soybeans, salt}, gum arabic], canola oil, seasoning [onion, garlic, salt, green onion, chives], garlic powder), sausage-style crumbles: (filtered water, soy protein concentrate, structured vegetable protein [isolated soy protein, wheat gluten, wheat starch], seasoning [cane sugar, yeast extract, salt, spices, torula yeast, garlic powder, onion powder, citric acid, natural flavors], soybean oil, soy sauce [water, soybeans, salt, alcohol, wheat], methylcellulose, wheat gluten, malt extract, cellulose fiber, beet juice [color]), vegan bell pepper cheddar: (coconut oil, modified corn and potato starch, sea salt, green and red peppers, spices, natural flavor [plant source], beta carotene [color], vitamin b12), vegetables: (green peppers, red peppers, onions, mushrooms).",156,g,1 burrito,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,Wed Apr 08 00:00:00 EDT 2020,Thu May 28 00:00:00 EDT 2020,United States,
